주소,lat,lng,정확도
경기도 안산시 단원구 예술대학로 50,37.3217228563907,126.837396341584,주소
경기도 안산시 단원구 예술대학로 82,37.3242971195193,126.837669135956,주소
경기도 안산시 단원구 와동공원로5안길 22-6,37.3402179437543,126.824278351229,주소
경기도 안산시 단원구 와동로 119,37.34048247637,126.826838410974,주소
경기도 안산시 단원구 와동로1안길 3,37.332343992868,126.826578722053,주소
경기도 안산시 단원구 원곡초교길 9,37.3293447894639,126.796309316641,주소
경기도 안산시 단원구 원선1로 68,37.328972898686,126.806157334187,주소
경기도 안산시 단원구 원선로 113,37.3328036063057,126.804064157752,주소
경기도 안산시 단원구 원선로 47,37.3291098821852,126.798038887711,주소
경기도 안산시 단원구 원선로 49,37.3291911290053,126.798129162239,주소
경기도 안산시 단원구 원선로 53,37.3294140243815,126.79838187653,주소
경기도 안산시 단원구 원선로 59,37.3299152028079,126.798714187425,주소
경기도 안산시 단원구 원선로 65,37.3303498370092,126.799177906659,주소
경기도 안산시 단원구 원선로 67,37.3310177218902,126.800160055806,주소
경기도 안산시 단원구 원선로 81,37.3313313178186,126.801735432975,주소
경기도 안산시 단원구 원초로 41,37.3282636169845,126.803053242474,주소
경기도 안산시 단원구 적금로 182,37.3250882225892,126.827354835277,주소
경기도 안산시 단원구 정지로 57,37.3418768843198,126.811269429655,주소
경기도 안산시 단원구 지곡로 3,37.3360420299489,126.806327053812,주소
경기도 안산시 단원구 초지1로 100,37.3025832163867,126.818336705527,주소
경기도 안산시 단원구 초지1로 35,37.3044936844762,126.812390353113,주소
경기도 안산시 단원구 초지1로 51,37.3045930958367,126.813376395962,주소
경기도 안산시 단원구 초지1로 76,37.3033667881995,126.816372198907,주소
경기도 안산시 단원구 초지2로 43,37.306647324787,126.813522695883,주소
경기도 안산시 단원구 초지동로 33,37.3067472490783,126.816578184952,주소
경기도 안산시 단원구 초지로 100,37.3077541178224,126.815222128309,주소
경기도 안산시 단원구 초지로 118,37.3094058970248,126.81533980101,주소
경기도 안산시 단원구 초지로 128,37.3103128257349,126.815421960886,주소
경기도 안산시 단원구 초지로 153,37.3126611366658,126.814064213084,주소
경기도 안산시 단원구 한양대학로 183,37.3115842392274,126.835238077939,주소
경기도 안산시 단원구 화랑로 102,37.3262158258929,126.800621604984,주소
경기도 안산시 단원구 화랑로 130,37.3249038208476,126.803088751173,주소
경기도 안산시 단원구 화랑로 150,37.3241295395487,126.804541028683,주소
경기도 안산시 단원구 화랑로 159,37.3240459433767,126.806196278611,주소
경기도 안산시 단원구 화랑로 160,37.3234584486343,126.805743217983,주소
경기도 안산시 단원구 화랑로 359,37.3216138821206,126.827196371294,주소
경기도 안산시 단원구 화정천동로 14,37.3062811641568,126.821362659299,주소
경기도 안산시 단원구 화정천동로 296,37.331237516548,126.818521162799,주소
경기도 안산시 단원구 화정천동로 80,37.3123018670136,126.822495781873,주소
경기도 안산시 단원구 화정천서로 545,37.3459203460973,126.817416276733,주소
경기도 안산시 단원구 화정천서로5길 13-10,37.3458012234113,126.81659642753,주소
경기도 안산시 상록구 각골로4길 29,37.3001213755207,126.869402569432,주소
경기도 안산시 상록구 각골서로 49,37.2948638259348,126.867939067646,주소
경기도 안산시 상록구 각골서로2길 15,37.2940058898515,126.867886319959,주소
경기도 안산시 상록구 감골1로 27,37.2878640067418,126.852508515964,주소
경기도 안산시 상록구 감골1로 33,37.2879591681789,126.851724681711,주소
경기도 안산시 상록구 감골1로 37,37.2882991395433,126.851301571016,주소
경기도 안산시 상록구 감골1로 43,37.2894520520426,126.850328433984,주소
경기도 안산시 상록구 감골1로 46,37.2890589898796,126.852530204138,주소
경기도 안산시 상록구 감골2로 13,37.2906075970879,126.854931665209,주소
경기도 안산시 상록구 감골2로 39,37.2906754179249,126.851998357964,주소
경기도 안산시 상록구 감골2로 43,37.2906619561672,126.851465858699,주소
경기도 안산시 상록구 감골2로 47,37.2903699570606,126.850414129154,주소
경기도 안산시 상록구 감골로 123,37.2926203840922,126.855635935916,주소
경기도 안산시 상록구 건건5길 6,37.3067300527444,126.90419575742,주소
경기도 안산시 상록구 건건5길 7,37.3074387660308,126.904702911943,주소
경기도 안산시 상록구 건건7길 15,37.3092573503477,126.905633951002,주소
경기도 안산시 상록구 건건7길 3,37.3095478151976,126.904251968236,주소
경기도 안산시 상록구 건건8길 2,37.311389092494,126.905050671856,주소
경기도 안산시 상록구 건건로 117,37.3113244496118,126.904666309086,주소
경기도 안산시 상록구 건건로 122,37.3116513281332,126.905093772704,주소
경기도 안산시 상록구 건건로 39,37.3052118311115,126.90061795084,주소
경기도 안산시 상록구 건건로 62,37.3064923137761,126.903363601406,주소
경기도 안산시 상록구 고목로3길 27,37.2852422090762,126.859506111328,주소
경기도 안산시 상록구 고목로3길 41,37.2866016440126,126.859538768023,주소
경기도 안산시 상록구 고목로3길 44,37.2868191927312,126.860485290972,주소
경기도 안산시 상록구 광덕산2로 38,37.3345500199347,126.846981509387,주소
경기도 안산시 상록구 광덕산3로 15,37.3374785785181,126.845755484228,주소
경기도 안산시 상록구 구룡로 13,37.311895709622,126.867267634747,주소
경기도 안산시 상록구 구룡로 8-1,37.3112955539712,126.866967384281,주소
경기도 안산시 상록구 구룡서길 21-11,37.31414719753,126.868544865539,주소
경기도 안산시 상록구 남산평길 25,37.3045971746171,126.899267911197,주소
경기도 안산시 상록구 네고지2길 1,37.2973581968813,126.848978293122,주소
경기도 안산시 상록구 도매시장로 119,37.3158275095724,126.865000512389,주소
경기도 안산시 상록구 도매시장로3길 9,37.3135985914977,126.864579205619,주소
경기도 안산시 상록구 반석로 54,37.2964746596568,126.865820872372,주소
경기도 안산시 상록구 본오로 133,37.2971844943894,126.866376770396,주소
경기도 안산시 상록구 본오로 157,37.2991321139299,126.865924879557,주소
경기도 안산시 상록구 본오로 42-1,37.28877621107,126.866469566706,주소
경기도 안산시 상록구 본오로 90,37.2932749899191,126.866779879189,주소
경기도 안산시 상록구 부곡로 15,37.3238171230967,126.85872635293,주소
경기도 안산시 상록구 부곡로 64,37.3280165102723,126.860734108461,주소
경기도 안산시 상록구 부곡로 73,37.3291930349564,126.860468697483,주소
경기도 안산시 상록구 부곡로 74,37.3287319477596,126.861209843062,주소
경기도 안산시 상록구 부곡로 84-1,37.3296370961417,126.861724730683,주소
경기도 안산시 상록구 부곡로 85,37.3299402294463,126.861439156109,주소
경기도 안산시 상록구 삼리로 119,37.3048328899267,126.853835482907,주소
경기도 안산시 상록구 삼일로 678,37.3269364485404,126.851333331117,주소
경기도 안산시 상록구 샘골로 120,37.2945406097644,126.863245113163,주소
경기도 안산시 상록구 샘골로 132,37.2955742467845,126.863295122113,주소
경기도 안산시 상록구 샘골로 139,37.2962334260191,126.862811327478,주소
경기도 안산시 상록구 샘골로 83,37.2913588275351,126.861428742522,주소
경기도 안산시 상록구 샘골로 88,37.2916309370934,126.863051328626,주소
경기도 안산시 상록구 샘골로 90,37.2917771052533,126.863068544139,주소
경기도 안산시 상록구 석호공원로4길 8,37.2998413900056,126.851133917122,주소
경기도 안산시 상록구 석호로 113,37.3009963430092,126.848722089471,주소
경기도 안산시 상록구 석호로 167,37.2972779734483,126.850586546529,주소
경기도 안산시 상록구 석호로 384,37.2926137574812,126.873045771245,주소
경기도 안산시 상록구 석호로 6,37.3106633604224,126.846965182625,주소
경기도 안산시 상록구 석호로 81,37.3040312218195,126.848167937605,주소
경기도 안산시 상록구 성포로 15,37.3236820375351,126.843391012359,주소
경기도 안산시 상록구 성포로 30,37.3232604540028,126.844765746597,주소
경기도 안산시 상록구 성포로 47,37.3240966576185,126.847783233676,주소
경기도 안산시 상록구 성호로 346,37.333446198682,126.862027719035,주소
경기도 안산시 상록구 성호로 70,37.3125554981685,126.865240214691,주소
경기도 안산시 상록구 세류로 9,37.2856557770786,126.860795408176,주소
경기도 안산시 상록구 수암2길 13-7,37.3649898380677,126.878351298599,주소
경기도 안산시 상록구 수인로 1981,37.3610063992677,126.874215686107,주소
경기도 안산시 상록구 안산대학로 35,37.3057903112176,126.862155305073,주소
경기도 안산시 상록구 안산천동로 170,37.3303337966192,126.843718869856,주소
경기도 안산시 상록구 안산천동로 90,37.324342367261,126.842616334389,주소
경기도 안산시 상록구 안산천동로1길 7,37.3313857406558,126.847229961188,주소
경기도 안산시 상록구 안산천동로2길 25-1,37.3328157663666,126.850973978056,주소
경기도 안산시 상록구 안산천서로3길 6-7,37.3331490425643,126.844109554023,주소
경기도 안산시 상록구 예술광장1로 129,37.3266633387258,126.84336586981,주소
경기도 안산시 상록구 예술광장1로 52,37.3290428842534,126.847583132559,주소
경기도 안산시 상록구 예술광장1로 88,37.3267344348164,126.847718000492,주소
경기도 안산시 상록구 오목로 97,37.2903936441064,126.868951255731,주소
경기도 안산시 상록구 오목로3안길 55,37.2916828464218,126.861126244289,주소
경기도 안산시 상록구 용하공원로 7,37.3039264332209,126.850077658936,주소
경기도 안산시 상록구 월피로 31,37.33193865138,126.849014488823,주소
경기도 안산시 상록구 월피로 42,37.3324330091642,126.850831542902,주소
경기도 안산시 상록구 월피로 73,37.3355318223091,126.851466924902,주소
경기도 안산시 상록구 이동2길 21,37.3067044282844,126.861860809171,주소
경기도 안산시 상록구 정재초교길 11,37.338318142048,126.864506399721,주소
경기도 안산시 상록구 조구나리1길 6-3,37.3132535915848,126.843473790404,주소
경기도 안산시 상록구 중보로 22,37.3059280319081,126.850536157989,주소
경기도 안산시 상록구 중보로 31,37.3064995317414,126.850443772376,주소
경기도 안산시 상록구 초당로 25,37.2852620626914,126.850484119641,주소
경기도 안산시 상록구 초당로 30,37.2847261282293,126.850700676879,주소
경기도 안산시 상록구 충장로 50,37.2859969929392,126.856786198182,주소
경기도 안산시 상록구 충장로 533,37.3248899056088,126.848398794967,주소
경기도 안산시 상록구 충장로 579,37.3300182706539,126.850280495648,주소
경기도 안산시 상록구 충장로 665,37.3365161962606,126.855245710709,주소
경기도 안산시 상록구 충장로 670,37.3363078430346,126.856325798619,주소
경기도 안산시 상록구 팔곡두레길 71,37.2969594503603,126.882641197978,주소
경기도 안산시 상록구 항가울로 28,37.2846219757028,126.848086280328,주소
경기도 안산시 상록구 항가울로 294,37.3066036209302,126.843968551539,주소
경기도 안산시 상록구 해안로 776,37.2844184108971,126.83155777193,주소
경기도 안산시 상록구 해양1로 34,37.2951231257989,126.819182692109,주소
경기도 안산시 상록구 해양1로 48,37.2947345334375,126.817847161776,주소
경기도 안산시 상록구 해양2로 28,37.2944998963415,126.823794337809,주소
경기도 안산시 상록구 해양4로 26,37.2841647022601,126.829060125779,주소
경기도 안산시 상록구 해양5로 10,37.281356695589,126.833861998778,주소
경기도 안산시 상록구 해양5로 11,37.2804150846526,126.83307519864,주소
경기도 안산시 상록구 해양5로 38,37.2826526837587,126.833238725427,주소
경기도 안산시 상록구 해양로 11,37.2953254044463,126.821256275459,주소
경기도 안산시 상록구 해양로 14,37.2943534313856,126.820822451393,주소
경기도 안산시 상록구 호동로1길 10,37.31748025152,126.860398293862,주소
경기도 안산시 상록구 화랑로 501,37.3209044057663,126.843990325285,주소
경기도 안산시 상록구 화랑로 514,37.3201591428977,126.844867006534,주소
경기도 안성시 고삼면 고삼호수로 37,37.0826886365557,127.264574553323,주소
경기도 안성시 고수1로 19,37.0155820862211,127.257198305436,주소
경기도 안성시 고수2로 27,37.0156880716427,127.257937030067,주소
경기도 안성시 공도읍 공도1로 25,37.0011502729649,127.168734053794,주소
경기도 안성시 공도읍 공도1로 9,37.0001364697965,127.167203473759,주소
경기도 안성시 공도읍 공도4로 15,37.0013311988394,127.171508179751,주소
경기도 안성시 공도읍 공도4로 21,37.0017816209899,127.171090697783,주소
경기도 안성시 공도읍 공도4로 3,37.0004758153885,127.172121798803,주소
경기도 안성시 공도읍 공도5로 57,37.001725064554,127.169624776915,주소
경기도 안성시 공도읍 공도로 107,37.0005629171447,127.172826513794,주소
경기도 안성시 공도읍 공도로 115-12,37.0022573145698,127.173625997455,주소
경기도 안성시 공도읍 공도로 116-26,36.9982321967646,127.171821956131,주소
경기도 안성시 공도읍 공도로 132,37.0014724082734,127.175081014113,주소
경기도 안성시 공도읍 공도로 142,36.9987210771375,127.174203038195,주소
경기도 안성시 공도읍 공도로 150,37.0016903143857,127.177008492192,주소
경기도 안성시 공도읍 공도로 42-71,36.992926422889,127.165237453547,주소
경기도 안성시 공도읍 공도로 51-12,37.0006139600601,127.168091487723,주소
경기도 안성시 공도읍 공도로 51-14,37.0007668363216,127.167288664048,주소
경기도 안성시 공도읍 공도로 51-16,37.0008874439079,127.168278247058,주소
경기도 안성시 공도읍 공도로 51-18,37.0020820088294,127.168531078148,주소
경기도 안성시 공도읍 공도로 51-21,37.0002652920487,127.16619995259,주소
경기도 안성시 공도읍 공도로 83,36.9998375283271,127.170283079111,주소
경기도 안성시 공도읍 기업단지로 57,37.0028098402492,127.15850296807,주소
경기도 안성시 공도읍 덕봉서원로 60,37.0092206862354,127.171517027777,주소
경기도 안성시 공도읍 서동대로 4424,37.0076572494439,127.193917399026,주소
경기도 안성시 공도읍 송원길 12,37.006941089012,127.171735042857,주소
경기도 안성시 공도읍 송원길 21-6,37.008506999595,127.173152131475,주소
경기도 안성시 공도읍 송원길 23,37.0075166640898,127.172566758923,주소
경기도 안성시 공도읍 송원길 35,37.0073545484012,127.174117010668,주소
경기도 안성시 공도읍 송원길 45,37.0065841589086,127.175012852583,주소
경기도 안성시 공도읍 진건중길 39,36.9919487007513,127.141792818188,주소
경기도 안성시 공도읍 진건중길 45,36.9911134142629,127.141249155102,주소
경기도 안성시 공도읍 진사1길 14,36.9892813869579,127.140443401798,주소
경기도 안성시 공도읍 진사1길 37,36.9861175337172,127.144101604314,주소
경기도 안성시 금광면 금광초교길 54,36.9999226508893,127.324278685065,주소
경기도 안성시 금광면 사흥길 59,37.0011467691567,127.357892399309,주소
경기도 안성시 금광면 외개산길 42,36.9844750524023,127.302017815531,주소
경기도 안성시 금산1길 4,37.0114604235361,127.270511820984,주소
경기도 안성시 금산길 43,37.0133166312457,127.270477723984,주소
경기도 안성시 남파로 101,37.0165146693522,127.261501240734,주소
경기도 안성시 남파로 116,37.0157218350293,127.262755243614,주소
경기도 안성시 내혜홀3길 29,37.0060546170106,127.264904432427,주소
경기도 안성시 당목길 68,37.021971904354,127.275073598891,주소
경기도 안성시 대덕면 내리1길 25,37.0010808942059,127.221468881561,주소
경기도 안성시 대덕면 내리1길 3,37.0023420986867,127.222308409032,주소
경기도 안성시 대덕면 모산로 84,37.0273666585168,127.244878176137,주소
경기도 안성시 대덕면 미륵로 16,37.0506912340149,127.262777491854,주소
경기도 안성시 대덕면 서동대로 4723,37.013192557537,127.225591710796,주소
경기도 안성시 대덕면 신령로 58-33,37.0166003444138,127.223879054808,주소
경기도 안성시 미양면 미양로 72,36.9607344236413,127.188653693621,주소
경기도 안성시 미양면 보체길 47,36.9739663041745,127.238329672638,주소
경기도 안성시 미양면 양지길 40,36.9750219300153,127.212759905752,주소
경기도 안성시 보개면 보개원삼로 649,37.0601982522486,127.295302443728,주소
경기도 안성시 보개면 사갑뜰길 6,37.0122736030876,127.304736720675,주소
경기도 안성시 보개면 성공길 1,37.0397538170077,127.282281057041,주소
경기도 안성시 비룡로 26,37.0147337796988,127.265075686641,주소
경기도 안성시 비룡로 78,37.015078008763,127.262920902801,주소
경기도 안성시 비룡로 89,37.0144011541368,127.261600296822,주소
경기도 안성시 삼죽면 삼죽초교길 20,37.0764564529815,127.374466936335,주소
경기도 안성시 삼죽면 서동대로 5915,37.0307074544406,127.341341671381,주소
경기도 안성시 서운면 매향길 61,36.9359695893003,127.230076510669,주소
경기도 안성시 서운면 바우덕이로 25,36.9448714332284,127.264085557736,주소
경기도 안성시 서운면 서운로 58,36.9199531492434,127.261474836299,주소
경기도 안성시 서운면 서운초교길 24,36.9464627181889,127.254989771413,주소
경기도 안성시 아양1길 33-10,37.0109098134804,127.255824234295,주소
경기도 안성시 아양1로 61,37.0076057700123,127.259380342436,주소
경기도 안성시 아양1로 73,37.0082226909443,127.258452125967,주소
경기도 안성시 아양1로 77-31,37.0070701850345,127.257676795325,주소
경기도 안성시 아양3길 64,37.0074042911099,127.252695972144,주소
경기도 안성시 아양3로 41,37.0054517802356,127.252042808161,주소
경기도 안성시 안성맞춤대로 1090,37.0106095432975,127.270666559041,주소
경기도 안성시 양성면 안성맞춤대로 2304-9,37.1106753631926,127.245031959988,주소
경기도 안성시 양성면 양성로 51,37.0631466121348,127.195808527307,주소
경기도 안성시 양성면 옥단길 43,37.0621218655485,127.195837713043,주소
경기도 안성시 원곡면 가천중앙1길 51-17,37.0418404708165,127.127738984391,주소
경기도 안성시 일죽면 서동대로 7446,37.0914690236326,127.473371226044,주소
경기도 안성시 일죽면 주래본죽로 72,37.0916525838595,127.481714027285,주소
경기도 안성시 일죽면 죽화로 297,37.1077455072372,127.45827237338,주소
경기도 안성시 장기로103번길 22,37.0048774496682,127.275394778145,주소
경기도 안성시 죽산면 개좌길 16,37.0081663541363,127.433139168194,주소
경기도 안성시 죽산면 죽산초교길 43,37.0784831191736,127.421186052772,주소
경기도 안성시 죽산면 죽산향교길 54-40,37.0821284469017,127.423946767492,주소
경기도 안성시 죽산면 죽주로 255,37.0752403462662,127.423470292694,주소
경기도 안성시 죽산면 칠장로 107-9,37.030424003367,127.422747628622,주소
경기도 안성시 죽산면?죽산중앙길 22,37.0771408502911,127.42340022966,주소
경기도 안성시 중앙2길 111,37.0083666343923,127.275692976176,주소
경기도 안성시 중앙로 274-7,37.0117550896819,127.259117245613,주소
경기도 안성시 중앙로 348,37.0081732318866,127.265590417515,주소
경기도 안성시 중앙로389번길 78,37.0107314589597,127.271219242033,주소
경기도 안성시 중앙로411번길 73,37.0101934706205,127.273359688391,주소
경기도 안성시 혜산로 13,37.0122700979863,127.272535418204,주소
경기도 안성시 혜산로 22-1,37.010436510823,127.272881344135,주소
경기도 안양시 동안구 갈산로 15,37.3721324859263,126.960851363502,주소
경기도 안양시 동안구 갈산로 34,37.375494713779,126.962399314766,주소
경기도 안양시 동안구 갈산로 51,37.3765453112904,126.960742714504,주소
경기도 안양시 동안구 갈산로72번길 5,37.3786382152413,126.960214234431,주소
경기도 안양시 동안구 경수대로 430,37.362968072208,126.961170167146,주소
경기도 안양시 동안구 경수대로 458,37.3640702830427,126.960041762151,주소
경기도 안양시 동안구 경수대로 559,37.3726047620171,126.95734427763,주소
경기도 안양시 동안구 경수대로 563,37.3730163487583,126.957090474084,주소
경기도 안양시 동안구 경수대로 579,37.3742968005454,126.956364358201,주소
경기도 안양시 동안구 경수대로 596,37.3757800627489,126.956840739296,주소
경기도 안양시 동안구 경수대로 781,37.3900176713835,126.94625700207,주소
경기도 안양시 동안구 경수대로 890,37.3972453427146,126.937861785219,주소
경기도 안양시 동안구 경수대로 894,37.3973507830902,126.937559257737,주소
경기도 안양시 동안구 경수대로555번길 6,37.3724360174644,126.957143527928,주소
경기도 안양시 동안구 경수대로555번길 9,37.3722080198278,126.95703832427,주소
경기도 안양시 동안구 경수대로570번길 63,37.3749904122969,126.961014940472,주소
경기도 안양시 동안구 경수대로570번길 67,37.3750438106436,126.961190249247,주소
경기도 안양시 동안구 경수대로570번길 69,37.3750833247916,126.961340614092,주소
경기도 안양시 동안구 경수대로584번길 37,37.3755726406981,126.959105683032,주소
경기도 안양시 동안구 경수대로609번길 34,37.3763645973348,126.953843713754,주소
경기도 안양시 동안구 경수대로609번길 40,37.3762368638855,126.953465226488,주소
경기도 안양시 동안구 경수대로610번길 31,37.3777151909745,126.957579727639,주소
경기도 안양시 동안구 경수대로610번길 57,37.3790806852258,126.958830202749,주소
경기도 안양시 동안구 경수대로623번길 42,37.3771372132695,126.952896871598,주소
경기도 안양시 동안구 경수대로623번길 50,37.37682636018,126.952898082133,주소
경기도 안양시 동안구 경수대로623번길 72,37.3750972865843,126.953335980501,주소
경기도 안양시 동안구 경수대로665번길 74-23,37.3783490741309,126.951736336135,주소
경기도 안양시 동안구 경수대로707번길 27,37.3842673540186,126.950197455975,주소
경기도 안양시 동안구 경수대로707번길 28-15,37.3850714352915,126.949366985875,주소
경기도 안양시 동안구 경수대로721번길 44,37.3851900756107,126.948269466245,주소
경기도 안양시 동안구 경수대로883번길 11,37.3955939199528,126.937976306964,주소
경기도 안양시 동안구 경수대로883번길 66,37.3972837504898,126.935056445971,주소
경기도 안양시 동안구 경수대로884번길 19,37.3974806944989,126.938734581424,주소
경기도 안양시 동안구 관악대로 103,37.3991169926785,126.935428914191,주소
경기도 안양시 동안구 관악대로 133,37.3994131683173,126.938662986594,주소
경기도 안양시 동안구 관악대로 155,37.3999174092021,126.940842637921,주소
경기도 안양시 동안구 관악대로 157,37.3991315891507,126.941670299566,주소
경기도 안양시 동안구 관악대로 181,37.3991493690521,126.944158194545,주소
경기도 안양시 동안구 관악대로 183,37.3993733141707,126.94462920666,주소
경기도 안양시 동안구 관악대로 272,37.401860415732,126.952982822964,주소
경기도 안양시 동안구 관악대로 296,37.4024609601237,126.955822621957,주소
경기도 안양시 동안구 관악대로 91,37.3989022092873,126.933835437212,주소
경기도 안양시 동안구 관악대로106번길 77,37.3984182462523,126.938983860299,주소
경기도 안양시 동안구 관악대로339번길 35,37.405682789448,126.960548721191,주소
경기도 안양시 동안구 관악대로418번길 24,37.4035139277765,126.969307796735,주소
경기도 안양시 동안구 관양로 311,37.3972708092535,126.979583030758,주소
경기도 안양시 동안구 관평로 122,37.3882016604667,126.963206456058,주소
경기도 안양시 동안구 관평로 127,37.3887817317397,126.961485348987,주소
경기도 안양시 동안구 관평로 175,37.3922228839188,126.959495499774,주소
경기도 안양시 동안구 관평로 227,37.3967539049065,126.95783620243,주소
경기도 안양시 동안구 관평로 227?,37.3967539049065,126.95783620243,주소
경기도 안양시 동안구 관평로 260,37.3996756715928,126.957150721835,주소
경기도 안양시 동안구 관평로 318,37.4046636498791,126.957695783434,주소
경기도 안양시 동안구 관평로 326,37.4052556664864,126.957824774973,주소
경기도 안양시 동안구 관평로 68,37.3840372617819,126.96574501864,주소
경기도 안양시 동안구 관평로 76,37.3843475276052,126.965275712787,주소
경기도 안양시 동안구 관평로138번길 36,37.3895695701333,126.964907658014,주소
경기도 안양시 동안구 관평로138번길 53,37.3906391266458,126.965050687306,주소
경기도 안양시 동안구 관평로212번길 15,37.3961951051642,126.959684897452,주소
경기도 안양시 동안구 관평로319번길 6,37.405061905933,126.95720875895,주소
경기도 안양시 동안구 관평로328번길 17,37.4052479112026,126.958828878586,주소
경기도 안양시 동안구 관평로328번길 9,37.4054490507082,126.958404651225,주소
경기도 안양시 동안구 관평로336번길 23,37.4067453761087,126.96005163893,주소
경기도 안양시 동안구 관평로336번길 28-2,37.4056757959428,126.959059848383,주소
경기도 안양시 동안구 관평로69번길 14-14,37.3841232854681,126.964143952642,주소
경기도 안양시 동안구 관평로69번길 14-18,37.3842382345645,126.964072986954,주소
경기도 안양시 동안구 관평로69번길 17,37.3832924617602,126.964178222476,주소
경기도 안양시 동안구 관평로69번길 7-8,37.3833129076222,126.964753397395,주소
경기도 안양시 동안구 관평로69번길 8-10,37.3840322570342,126.964659453973,주소
경기도 안양시 동안구 관평로69번길 8-12,37.3841268516217,126.96461627591,주소
경기도 안양시 동안구 관평로79번길 14-18,37.3851228077776,126.96360870246,주소
경기도 안양시 동안구 관평로79번길 8-21,37.3852607035578,126.963443551069,주소
경기도 안양시 동안구 관평로79번길 8-5,37.3847762028081,126.963964443514,주소
경기도 안양시 동안구 귀인로 108,37.3820802244198,126.951757092006,주소
경기도 안양시 동안구 귀인로 152,37.3837335170993,126.956408234274,주소
경기도 안양시 동안구 귀인로 195,37.3857823958895,126.960635595569,주소
경기도 안양시 동안구 귀인로 209,37.3863045244089,126.9622489298,주소
경기도 안양시 동안구 귀인로 212,37.3858152276619,126.962403082205,주소
경기도 안양시 동안구 귀인로 216,37.3860209167516,126.962927710392,주소
경기도 안양시 동안구 귀인로 248,37.3867542915585,126.966033533512,주소
경기도 안양시 동안구 귀인로 253,37.3876735014071,126.966616692923,주소
경기도 안양시 동안구 귀인로 294,37.3843560877801,126.971328216641,주소
경기도 안양시 동안구 귀인로 89-1,37.3822019588731,126.949822936289,주소
경기도 안양시 동안구 귀인로172번길 26,37.3834514604509,126.95882126426,주소
경기도 안양시 동안구 귀인로190번길 114,37.3840306093426,126.963389723109,주소
경기도 안양시 동안구 귀인로190번길 140-20,37.3843209600477,126.962655856025,주소
경기도 안양시 동안구 달안로 10,37.3925153685202,126.945605205764,주소
경기도 안양시 동안구 달안로 113,37.3983562962937,126.954239625939,주소
경기도 안양시 동안구 달안로 157,37.3992921566723,126.959595937339,주소
경기도 안양시 동안구 달안로 161,37.4003527375286,126.960092980273,주소
경기도 안양시 동안구 달안로 170,37.3990951804313,126.960625923025,주소
경기도 안양시 동안구 달안로 25,37.3940869539271,126.945457938327,주소
경기도 안양시 동안구 달안로 37,37.3947604976359,126.946509066602,주소
경기도 안양시 동안구 달안로 95,37.3980665116211,126.953276794561,주소
경기도 안양시 동안구 동안로 13,37.3805119958237,126.956408744097,주소
경기도 안양시 동안구 동안로 178,37.3946052843374,126.950087397967,주소
경기도 안양시 동안구 동안로 194,37.3958094706658,126.949171730196,주소
경기도 안양시 동안구 동안로 2,37.3798041199762,126.957311521581,주소
경기도 안양시 동안구 동안로 26,37.3816428962008,126.956968695775,주소
경기도 안양시 동안구 동안로 56,37.3847177428626,126.955301875705,주소
경기도 안양시 동안구 동안로 73,37.3855494881344,126.953689710592,주소
경기도 안양시 동안구 동안로 90,37.3872924163743,126.954355544748,주소
경기도 안양시 동안구 동안로 97,37.3875314914453,126.95260852022,주소
경기도 안양시 동안구 동안로 98,37.3877439796204,126.953128160839,주소
경기도 안양시 동안구 동편로 117,37.4107134660188,126.968718395995,주소
경기도 안양시 동안구 동편로148번길 11,37.4093553248683,126.966617353134,주소
경기도 안양시 동안구 동편로148번길 19,37.4097304456213,126.966710147645,주소
경기도 안양시 동안구 동편로148번길 9,37.4092258472015,126.966613457231,주소
경기도 안양시 동안구 매곡로 23,37.4066978500128,126.944346300607,주소
경기도 안양시 동안구 벌말로 174,37.4022496050068,126.971424178186,주소
경기도 안양시 동안구 부림로 22,37.3864667084071,126.970485263993,주소
경기도 안양시 동안구 부림로 48,37.3883159777469,126.968427445425,주소
경기도 안양시 동안구 부림로 78,37.3908070615865,126.96719754672,주소
경기도 안양시 동안구 부림로169번길 41,37.397012488583,126.961784480209,주소
경기도 안양시 동안구 비산로 18,37.4001079338864,126.93331485631,주소
경기도 안양시 동안구 시민대로 202,37.391479298647,126.953453547632,주소
경기도 안양시 동안구 시민대로 230,37.3923133697778,126.956516194105,주소
경기도 안양시 동안구 시민대로159번길 41,37.3912756935973,126.947289603464,주소
경기도 안양시 동안구 시민대로159번길 58,37.3921736164853,126.947006994971,주소
경기도 안양시 동안구 시민대로327번길 55,37.4010477665562,126.962798784929,주소
경기도 안양시 동안구 안양판교로 40,37.3987811925146,126.979586460899,주소
경기도 안양시 동안구 운곡로 23,37.4036416740819,126.946883151526,주소
경기도 안양시 동안구 운곡로 52,37.4052606882584,126.943703000621,주소
경기도 안양시 동안구 일동로 201,37.4065992607461,126.968164961845,주소
경기도 안양시 동안구 임곡로 105,37.4085478737357,126.931562719803,주소
경기도 안양시 동안구 임곡로 62,37.4048279070624,126.933751842186,주소
경기도 안양시 동안구 임곡로 67,37.4055005636665,126.933510671953,주소
경기도 안양시 동안구 임곡로80번길 34,37.4068622758923,126.934969114507,주소
경기도 안양시 동안구 평촌대로 107,37.3815658934908,126.960422251572,주소
경기도 안양시 동안구 평촌대로 109,37.3819457930735,126.960236537352,주소
경기도 안양시 동안구 평촌대로 110,37.3823575501894,126.961290021339,주소
