시도,구시,동,단지,거래수,제곱미터당,금액중간,면적중간,건축년도,최근연
경기,평택시,합정동,대옥한미8,1,2032086,171000000,84.2,1992,2024
경기,평택시,합정동,대옥한미9,1,1766784,105000000,59.4,1993,2025
경기,평택시,합정동,로얄시티아파트,1,2290076,135000000,59.0,2012,2025
경기,평택시,합정동,바우,3,2002584,155000000,77.4,1991,2025
경기,평택시,합정동,수아비스(965-8),1,2233120,255000000,114.2,2016,2026
경기,평택시,합정동,주공4,33,3825000,153000000,39.6,1992,2026
경기,평택시,합정동,참이슬,69,2826026,220000000,84.9,1999,2026
경기,평택시,합정동,평일,3,1600698,82500000,51.5,1983,2025
경기,평택시,합정동,평택뉴비전엘크루,206,4209317,317500000,74.8,2021,2026
경기,평택시,합정동,평택비티온유안앨리츠,5,3782653,90000000,22.7,2019,2026
경기,평택시,합정동,프레이즈주상복합,2,2827331,50000000,17.7,2011,2026
경기,평택시,현덕면 권관리,우경,9,1501359,100000000,78.0,1996,2026
경기,평택시,현덕면 권관리,화성,1,897989,50000000,55.7,1996,2024
경기,평택시,현덕면 인광리,"영흥(가,나,다)",4,1271941,77500000,59.8,1990,2026
경기,평택시,현덕면 인광리,영흥(라),1,1303957,87000000,66.7,1990,2025
경기,평택시,현덕면 인광리,이안평택안중역,25,3734309,250000000,59.9,2024,2026
경기,평택시,현덕면 인광리,"한일(A,B)",4,1113942,66500000,59.6,1992,2026
경기,평택시,현덕면 화양리,e편한세상평택라씨엘로,6,4536034,365000000,84.8,2025,2026
경기,평택시,현덕면 화양리,e편한세상평택하이센트,8,4718227,375810000,79.6,2025,2026
경기,평택시,현덕면 화양리,평택화양서희스타힐스센트럴파크아파트,2,4721362,335770000,72.2,2026,2026
경기,평택시,현덕면 화양리,평택화양휴먼빌퍼스트시티아파트,32,5046626,320550000,60.0,2025,2026
경기,평택시,현덕면 화양리,한화포레나평택화양,3,4970239,497000000,100.0,2025,2026
경기,평택시,현덕면 화양리,힐스테이트평택화양,4,4754105,402155000,84.6,2026,2026
경기,포천시,군내면 구읍리,포천2차아이파크,52,3939413,250000000,60.0,2017,2026
경기,포천시,군내면 구읍리,포천금호어울림센트럴,52,4581926,389000000,84.9,2023,2026
경기,포천시,군내면 구읍리,포천아이파크,58,3914353,245000000,60.0,2017,2026
경기,포천시,군내면 용정리,포천용정대광로제비앙,3,3607552,227000000,59.6,2023,2026
경기,포천시,선단동,세창선단마을,29,2308731,188000000,81.4,2001,2026
경기,포천시,소흘읍 송우리,금용로얄,3,1374004,50000000,36.4,1988,2026
경기,포천시,소흘읍 송우리,"금용로얄(203,204동)",5,2067465,89000000,42.4,1989,2025
경기,포천시,소흘읍 송우리,"금용로얄(305,306동)",3,1904297,117000000,61.4,1989,2026
경기,포천시,소흘읍 송우리,석향마을대방노블랜드,42,3160311,300000000,85.0,2005,2026
경기,포천시,소흘읍 송우리,송천마을,100,2735558,226000000,84.9,2005,2026
경기,포천시,소흘읍 송우리,영화,17,2701375,330000000,122.2,2005,2026
경기,포천시,소흘읍 송우리,원일5차,4,2441756,109000000,44.6,1996,2026
경기,포천시,소흘읍 송우리,원일산호,36,2154882,151500000,82.0,1993,2026
경기,포천시,소흘읍 송우리,원일산호2,16,2226856,138000000,60.0,1995,2026
경기,포천시,소흘읍 송우리,원일산호3,10,2143453,154000000,64.8,1997,2026
경기,포천시,소흘읍 송우리,일신,7,1921149,130000000,59.9,1993,2026
경기,포천시,소흘읍 송우리,전원우정아파트,64,2038609,140000000,59.9,1997,2026
경기,포천시,소흘읍 송우리,태봉공원푸르지오파크몬트,8,5478451,465000000,85.0,2024,2026
경기,포천시,소흘읍 송우리,태봉마을,192,3004418,188250000,59.4,2005,2026
경기,포천시,소흘읍 송우리,포천송우서희스타힐스,117,3917642,260000000,68.7,2021,2026
경기,포천시,소흘읍 송우리,한국개나리,28,2343618,140000000,59.3,1994,2026
경기,포천시,소흘읍 이동교리,대방노블랜드1차,59,2538494,150000000,55.2,2002,2026
경기,포천시,소흘읍 초가팔리,상운,80,1844366,102250000,59.4,1997,2026
경기,포천시,신북면 가채리,거산,18,830296,41500000,49.4,2003,2026
경기,포천시,신북면 가채리,골든주택,4,937088,79645000,85.0,1990,2025
경기,포천시,신북면 가채리,포미재,10,1440116,95500000,66.3,2005,2026
경기,포천시,신북면 계류리,우신,9,870147,52000000,59.8,1997,2026
경기,포천시,신북면 기지리,산호,35,1405068,60000000,59.6,2002,2026
경기,포천시,신북면 기지리,신포천,35,1065719,53000000,50.7,1995,2026
경기,포천시,신북면 기지리,후레쉬빌,64,1414881,74000000,50.0,2003,2026
경기,포천시,신읍동,골든,5,1263903,93000000,59.3,1993,2026
경기,포천시,신읍동,극동1차스타클래스아파트1단지,6,2472296,210000000,84.9,2005,2026
경기,포천시,신읍동,극동1차스타클래스아파트2단지,14,2225065,202500000,84.9,2005,2026
경기,포천시,신읍동,백자타운빌,20,2170122,162000000,84.8,2004,2026
경기,포천시,신읍동,예준아트빌,1,1058824,90000000,85.0,2000,2026
경기,포천시,신읍동,유한,32,1974459,150000000,85.0,1999,2026
경기,포천시,신읍동,은하,12,1295124,69000000,50.9,1985,2026
경기,포천시,신읍동,일신,64,1752497,80500000,49.9,1999,2026
경기,포천시,신읍동,포천극동2차스타클래스,23,2477032,215000000,85.0,2008,2026
경기,포천시,신읍동,포천신읍코아루더스카이1단지(101동102동),18,3311630,249000000,73.8,2020,2026
경기,포천시,신읍동,포천신읍코아루더스카이2단지(201동),6,3372974,250000000,73.1,2020,2026
경기,포천시,신읍동,포천예원프라자,2,997073,81750000,82.0,1997,2025
경기,포천시,신읍동,포천헤리센트,79,5149013,224220000,44.1,2024,2025
경기,포천시,신읍동,한국,25,1349528,85000000,59.3,1993,2026
경기,포천시,신읍동,한신,31,1917945,118000000,60.0,1997,2026
경기,포천시,신읍동,현대,15,1741791,118000000,85.0,1996,2026
경기,포천시,어룡동,모아엘가리더스파크,59,3952229,240000000,59.2,2023,2026
경기,포천시,어룡동,포천리버포레세영리첼,18,3988660,249500000,61.0,2024,2026
경기,포천시,영북면 운천리,동영,10,659289,50750000,60.0,1991,2026
경기,포천시,영북면 운천리,천보,6,749975,56000000,72.5,1992,2026
경기,포천시,영중면 양문리,세양페스트빌,1,1303009,110000000,84.4,2007,2025
경기,포천시,일동면 기산리,리버,2,1232808,73500000,59.6,1994,2026
경기,포천시,일동면 기산리,원풍,1,1264790,93000000,73.5,1990,2024
경기,포천시,일동면 기산리,원풍2,2,938697,73500000,78.3,1992,2026
경기,포천시,일동면 기산리,일동기산베스트빌,26,2590308,207500000,84.9,2006,2026
경기,하남시,감이동,e편한세상감일,90,14460351,1187500000,85.0,2021,2026
경기,하남시,감이동,감일센트레빌,113,14853138,990000000,59.9,2020,2026
경기,하남시,감이동,감일수자인,42,14944222,1265000000,84.6,2022,2026
경기,하남시,감이동,감일스윗시티10단지,10,15261707,1200000000,84.8,2020,2026
경기,하남시,감이동,감일스타힐스,51,14019793,1155000000,84.9,2021,2026
경기,하남시,감이동,감일역트루엘,13,13166667,395000000,30.0,2022,2026
경기,하남시,감이동,감일파크센트레빌,61,14726673,1225000000,84.9,2021,2026
경기,하남시,감이동,감일푸르지오마크베르,51,13748611,1190000000,84.9,2023,2026
경기,하남시,감이동,감일한라비발디,129,13616340,1130000000,84.9,2019,2026
경기,하남시,감이동,더샵포웰시티,90,13899636,1355000000,99.4,2021,2026
경기,하남시,감이동,포웰시티푸르지오라포레,83,12845873,1245000000,99.4,2021,2026
경기,하남시,감이동,힐스테이트포웰시티,69,16108801,1330000000,84.4,2020,2026
경기,하남시,감일동,감일금강펜테리움센트럴파크,24,13160177,1040000000,84.9,2021,2026
경기,하남시,덕풍동,가화만사성,8,6380041,443500000,70.7,2004,2026
경기,하남시,덕풍동,그린나래,2,6519481,376500000,57.8,2017,2026
경기,하남시,덕풍동,금강KCC,14,7442052,632500000,85.0,2006,2026
경기,하남시,덕풍동,대동피렌체,35,5061867,158000000,32.0,2005,2026
경기,하남시,덕풍동,더샵하남에디피스,43,17672558,1152000000,60.0,2024,2026
경기,하남시,덕풍동,덕풍쌍용,49,7061316,565000000,85.0,1998,2026
경기,하남시,덕풍동,덕풍현대,58,7369414,518500000,84.8,1995,2026
경기,하남시,덕풍동,동원베네스트,30,9386770,797500000,85.0,2008,2026
경기,하남시,덕풍동,라인,32,7811448,557500000,72.0,1997,2026
경기,하남시,덕풍동,벽산블루밍,88,9475047,719000000,85.0,2007,2026
경기,하남시,덕풍동,서해,52,6811091,428000000,59.0,1996,2026
경기,하남시,덕풍동,이룸스위트,2,5506478,467500000,84.9,2007,2026
경기,하남시,덕풍동,정목e-미지,5,5831945,490000000,84.8,2005,2026
경기,하남시,덕풍동,진모루마을현대,37,8823664,745000000,85.0,2000,2026
경기,하남시,덕풍동,풍산삼부르네상스,43,10148054,1035000000,102.0,2008,2026
경기,하남시,덕풍동,하남더샵센트럴뷰,60,11669389,987000000,84.9,2016,2026
경기,하남시,덕풍동,하남덕풍역파크어울림,64,10481394,628500000,60.0,2019,2026
경기,하남시,덕풍동,하남자이,104,8183316,667000000,85.0,2006,2026
경기,하남시,덕풍동,하남풍산센트레빌,26,9656033,820000000,84.9,2008,2026
경기,하남시,덕풍동,하남풍산아이파크(1단지),81,10687885,940000000,85.0,2008,2026
경기,하남시,덕풍동,하남풍산아이파크(5단지),52,11094039,942500000,85.0,2008,2026
경기,하남시,덕풍동,하남한솔솔파크,57,8648076,739000000,85.0,2006,2026
경기,하남시,덕풍동,하우스원,1,9283727,534000000,57.5,2024,2025
경기,하남시,덕풍동,한솔리치빌(1단지),58,7369857,625000000,84.8,2002,2026
경기,하남시,덕풍동,한솔리치빌(2단지),25,7283951,597000000,84.4,2002,2026
경기,하남시,덕풍동,한솔리치빌(3단지),23,7353806,580000000,85.0,2006,2026
경기,하남시,덕풍동,한솔리치빌(5단지),17,7647959,645000000,85.0,2006,2026
경기,하남시,덕풍동,한솔파로스(101동),4,5891165,400000000,67.1,2010,2026
경기,하남시,덕풍동,한승미메이드,17,6419317,540000000,84.9,2005,2026
경기,하남시,덕풍동,효천수리골마을,6,7100215,443500000,59.7,2008,2026
경기,하남시,망월동,미사강변 골든 센트로,232,14594492,1030000000,75.0,2014,2026
경기,하남시,망월동,미사강변 센텀팰리스,164,12357303,996000000,84.7,2016,2026
경기,하남시,망월동,미사강변 파크뷰,86,12335139,970000000,75.0,2015,2026
경기,하남시,망월동,미사강변 하우스디 더 레이크,103,12383115,1030000000,84.9,2016,2026
경기,하남시,망월동,미사강변루나리움,136,13648504,992500000,85.0,2015,2026
경기,하남시,망월동,미사강변스타힐스아파트,177,14846317,980000000,59.8,2016,2026
경기,하남시,망월동,미사강변트래지안,128,13547513,760000000,51.7,2015,2026
경기,하남시,망월동,미사강변파밀리에,105,13603739,975000000,74.8,2014,2026
경기,하남시,망월동,미사강변푸르지오,121,14555476,1215000000,85.0,2016,2026
경기,하남시,망월동,미사강변한신휴플러스,82,10950275,877500000,84.9,2015,2026
경기,하남시,망월동,미사강변효성해링턴플레이스엔에이치에프,200,13115063,850000000,59.8,2017,2026
경기,하남시,망월동,미사레스티아,185,11885345,953000000,85.0,2017,2026
경기,하남시,망월동,미사역파라곤,115,13804971,1495000000,107.7,2021,2026
경기,하남시,망월동,미사역호반써밋,111,13114688,1310000000,99.9,2019,2026
경기,하남시,선동,리버나인RIVERNINE,97,11807872,950000000,84.9,2014,2026
경기,하남시,선동,리버스위트칸타빌,47,13175552,1300000000,97.7,2018,2026
경기,하남시,선동,미사강변 센트리버,109,14018141,1043000000,74.9,2016,2026
경기,하남시,선동,미사강변2차푸르지오,136,13549970,1367500000,101.8,2016,2026
경기,하남시,선동,미사강변더샵리버포레,83,13666734,1350000000,98.7,2016,2026
경기,하남시,선동,미사강변도시 베라체,57,11890448,965000000,84.8,2015,2026
경기,하남시,선동,미사강변리버뷰자이,65,12685088,1200000000,98.6,2017,2026
경기,하남시,선동,미사강변리슈빌엔에이치에프,107,12406617,918000000,75.0,2018,2026
경기,하남시,신장동,그린나래(427-206),16,7986328,469500000,59.6,2022,2026
경기,하남시,신장동,그린나래(430-35),5,7847721,470000000,59.9,2019,2026
경기,하남시,신장동,대명강변타운,136,10020040,830000000,84.8,2007,2026
경기,하남시,신장동,동아,8,6020470,300000000,49.8,1985,2026
경기,하남시,신장동,동일하이빌,50,7658772,702500000,84.9,1999,2026
경기,하남시,신장동,명지캐럿(108동),7,8210669,675000000,84.0,2006,2026
경기,하남시,신장동,백송한신,77,9803922,490000000,50.0,1994,2026
경기,하남시,신장동,백조현대,123,10344138,517000000,50.0,1994,2026
경기,하남시,신장동,성원상떼빌,32,5413105,184000000,35.1,2003,2026
경기,하남시,신장동,에코타운(A블럭),71,11844626,680000000,57.4,2004,2026
경기,하남시,신장동,에코타운(B블럭),35,9919924,830000000,83.7,2004,2026
경기,하남시,신장동,에코타운(C블럭),45,8599534,920000000,98.6,2004,2026
경기,하남시,신장동,진도로르빌,7,7109005,424000000,57.0,2003,2026
경기,하남시,신장동,하남,15,7107843,290000000,40.8,1991,2026
경기,하남시,신장동,하남두산위브파크,9,6832824,1040000000,153.7,2010,2026
경기,하남시,신장동,하남석바대마을동신,12,6602330,561000000,85.0,2001,2026
경기,하남시,신장동,하남유니온시티에일린의뜰,76,12325703,1000000000,85.0,2017,2026
경기,하남시,신장동,하남유시티대명루첸리버파크,98,11831137,880000000,74.3,2018,2026
경기,하남시,신장동,하남호반써밋에듀파크,113,14819493,885000000,59.9,2021,2026
경기,하남시,신장동,해오름한국,93,10515774,600000000,59.9,1996,2026
경기,하남시,신장동,현대홈타운,13,7816261,625000000,80.6,2004,2026
경기,하남시,창우동,꿈동산신안,145,8532925,725000000,85.0,1994,2026
경기,하남시,창우동,부영,218,10838753,620000000,49.6,1994,2026
경기,하남시,창우동,은행한신,110,7681750,860000000,102.0,1994,2026
경기,하남시,창우동,창우마을,18,8582406,542500000,58.9,2004,2026
경기,하남시,풍산동,미사강변더샵센트럴포레,73,12603294,1100000000,84.1,2017,2026
경기,하남시,풍산동,미사강변동원로얄듀크,106,12354062,1020000000,84.4,2016,2026
경기,하남시,풍산동,미사강변동일하이빌,102,13439895,977500000,75.0,2018,2026
경기,하남시,풍산동,미사강변브라운스톤엔에이치에프,131,14921641,965000000,60.0,2018,2026
경기,하남시,풍산동,미사강변센트럴자이,127,14342565,1392000000,96.8,2017,2026
경기,하남시,풍산동,미사강변센트럴풍경채,94,12846162,1182500000,84.9,2019,2026
경기,하남시,풍산동,미사강변아란티움,31,14003734,1138000000,85.0,2018,2026
경기,하남시,풍산동,신안인스빌,73,12807104,1135000000,84.3,2019,2026
경기,하남시,풍산동,이편한세상미사,83,12385213,1050000000,84.9,2018,2026
경기,하남시,풍산동,하남힐즈파크푸르지오1단지,69,12550383,730000000,59.7,2020,2026
경기,하남시,풍산동,하남힐즈파크푸르지오2단지,50,10610030,847500000,84.1,2018,2026
경기,하남시,풍산동,하남힐즈파크푸르지오3단지,40,9195374,908500000,99.0,2018,2026
경기,하남시,학암동,위례 센트로엘,44,17438636,1722500000,98.8,2016,2026
경기,하남시,학암동,위례그린파크푸르지오,72,14342661,1450000000,101.1,2016,2026
경기,하남시,학암동,위례롯데캐슬,186,15944621,1310000000,85.0,2016,2026
경기,하남시,학암동,위례숲우미린,53,13301475,1395000000,102.2,2022,2026
경기,하남시,학암동,위례신도시신안인스빌아스트로,50,16621036,1650000000,97.0,2017,2026
경기,하남시,학암동,위례우미린,19,13272177,1360000000,102.5,2022,2026
경기,하남시,학암동,위례중흥에스-클래스,17,13562494,1380000000,101.9,2022,2026
경기,하남시,학암동,위례포레자이,32,12645919,1282500000,101.5,2021,2026
경기,하남시,학암동,위례호반써밋,48,14015514,1477500000,101.9,2021,2026
경기,하남시,학암동,플로리체위례,61,15626481,1560000000,96.0,2015,2026
경기,하남시,학암동,힐스테이트센트럴위례,55,13979468,1387000000,102.6,2021,2026
서울,강남구,개포동,개포2차현대아파트(220),6,25852090,2010000000,77.8,1988,2026
서울,강남구,개포동,개포6차우성아파트1동~8동,10,28983544,2092500000,73.6,1987,2025
서울,강남구,개포동,개포더샵트리에,22,25734466,2740000000,108.1,2021,2026
서울,강남구,개포동,개포래미안포레스트,153,38429801,2860000000,74.7,2020,2026
서울,강남구,개포동,개포우성3차,13,25854639,2990000000,104.4,1984,2026
서울,강남구,개포동,개포자이,8,18599766,2775000000,134.3,2004,2026
서울,강남구,개포동,개포자이르네,9,22608200,1200000000,50.9,2022,2026
서울,강남구,개포동,개포자이프레지던스,135,45578444,3500000000,84.6,2023,2026
서울,강남구,개포동,개포주공5단지,72,43973064,3100000000,74.2,1983,2026
서울,강남구,개포동,개포주공6단지,60,46206611,3100000000,60.1,1983,2026
서울,강남구,개포동,개포주공7단지,54,45045045,3115000000,73.3,1983,2026
서울,강남구,개포동,개포현대200동,5,25182482,2070000000,82.2,1986,2025
서울,강남구,개포동,개포현대6차,1,13176665,1755000000,133.2,1993,2025
서울,강남구,개포동,경남1,16,29810188,3490000000,123.3,1984,2026
서울,강남구,개포동,경남2차,4,25511701,3900000000,182.2,1984,2026
서울,강남구,개포동,뉴현대파크빌,4,11502516,800000000,69.6,2001,2025
서울,강남구,개포동,대치푸르지오발라드,42,25939277,1061820000,41.4,2024,2025
서울,강남구,개포동,디에이치아너힐즈,57,42083052,3310000000,84.4,2019,2026
서울,강남구,개포동,디에이치퍼스티어아이파크,6,44285714,1600000000,35.0,2023,2026
서울,강남구,개포동,래미안블레스티지,112,38612766,3312500000,84.9,2019,2026
서울,강남구,개포동,리치타운,2,11356020,1025000000,88.3,2004,2026
서울,강남구,개포동,삼익대청아파트,71,36189358,1750000000,51.1,1992,2026
서울,강남구,개포동,상지리츠빌,1,18128764,2920000000,161.1,2003,2026
서울,강남구,개포동,새롬(1164-12),2,15921907,1145000000,72.1,2000,2026
서울,강남구,개포동,새롬(1164-13),3,14926618,895000000,60.0,2000,2026
서울,강남구,개포동,새롬(1164-14),1,14155015,820000000,57.9,2000,2026
서울,강남구,개포동,성원대치2단지아파트,175,35922084,1500000000,39.5,1992,2026
서울,강남구,개포동,아람손프라자/비바빌,3,11007338,748000000,60.0,2001,2025
서울,강남구,개포동,우성8,25,28765230,2290000000,79.6,1987,2026
서울,강남구,개포동,우찬현대(1260-2),2,13290273,1105000000,84.5,2006,2026
서울,강남구,개포동,포이현대빌라트,1,11085394,1820000000,164.2,1997,2026
서울,강남구,개포동,현대1차101동~106동,17,24324172,3900000000,176.6,1984,2026
서울,강남구,개포동,현대2,25,28825002,3580000000,131.8,1986,2026
서울,강남구,개포동,현대아파트3,8,24870308,3600000000,147.8,1986,2026
서울,강남구,논현동,e-편한세상,9,15685659,1465000000,97.9,2005,2026
서울,강남구,논현동,거평프리젠,7,11886768,495000000,39.0,1996,2026
서울,강남구,논현동,경남논현,7,21027212,1470000000,59.6,1996,2026
서울,강남구,논현동,논현동월드메르디앙,4,18496370,1700000000,100.5,2007,2026
서울,강남구,논현동,논현동프라임,1,11825573,1600000000,135.3,2004,2026
서울,강남구,논현동,논현동한화꿈에그린,10,17806741,1205000000,67.7,2005,2026
서울,강남구,논현동,논현베르빌,5,12330456,1580000000,129.8,2002,2025
서울,강남구,논현동,논현빌라트,1,12774451,640000000,50.1,1999,2026
서울,강남구,논현동,논현아이파크,9,25104603,1270000000,47.5,2020,2026
서울,강남구,논현동,논현웰스톤,2,12386918,1115000000,89.4,2009,2026
서울,강남구,논현동,논현파라곤,5,15784114,1752000000,117.8,2007,2026
서울,강남구,논현동,논현프라임아파트,1,12087553,1480000000,122.4,2006,2025
서울,강남구,논현동,논현한가람빌라트,4,17669518,1675000000,85.0,2002,2026
서울,강남구,논현동,더원센트럴,3,15949555,430000000,27.1,2018,2026
서울,강남구,논현동,동부센트레빌,19,21834443,2235000000,85.0,2003,2026
서울,강남구,논현동,동양파라곤,7,24776063,3900000000,160.3,2004,2026
서울,강남구,논현동,동현아파트1~6,40,28438530,2525000000,84.9,1985,2026
서울,강남구,논현동,두산위브1단지,9,22354782,1980000000,85.0,2004,2026
서울,강남구,논현동,두산위브2단지,11,22653025,1960000000,84.7,2004,2026
서울,강남구,논현동,로체샤르캐슬,2,12925748,1370000000,106.0,2009,2025
서울,강남구,논현동,마일스디오빌,18,10526316,382000000,36.3,2004,2026
서울,강남구,논현동,브라이튼N40,2,39532925,4990000000,126.2,2022,2025
서울,강남구,논현동,비쥬힐,1,14858365,1112000000,74.8,2003,2026
서울,강남구,논현동,삼성빌라트,3,10832280,1200000000,110.8,1998,2026
서울,강남구,논현동,세호시티라이프,3,9595960,380000000,39.6,1996,2026
서울,강남구,논현동,신동아,1,9915716,2400000000,242.0,1996,2024
서울,강남구,논현동,신동아(22),67,26028547,1280000000,35.7,1997,2026
서울,강남구,논현동,쌍용,12,16588834,1238500000,84.9,1996,2026
서울,강남구,논현동,아츠논현,1,21893843,850000000,38.8,2023,2025
서울,강남구,논현동,아크로힐스논현,42,29219096,2725000000,84.1,2014,2026
서울,강남구,논현동,요진보네르,1,10394179,1300000000,125.1,2003,2025
서울,강남구,논현동,우민,5,18459563,1380000000,74.8,2002,2026
서울,강남구,논현동,월드쉐르빌,1,11717821,985000000,84.1,2003,2026
서울,강남구,논현동,은탑리더스카운티,4,10935686,1410000000,129.1,2003,2026
서울,강남구,논현동,이산,2,10258541,625000000,60.7,2011,2026
서울,강남구,논현동,제이빌,1,9984026,750000000,75.1,2004,2026
서울,강남구,논현동,지고하임(101동),1,15049751,1210000000,80.4,2003,2025
서울,강남구,논현동,지고하임(102동),5,16428295,1270000000,73.2,2003,2026
서울,강남구,논현동,"청학아파트에이동,비동,씨동",6,15853422,1455000000,91.2,1976,2026
서울,강남구,논현동,케이씨빌,1,11953942,1360000000,113.8,2004,2026
서울,강남구,논현동,테크노빌라트,1,11286089,1290000000,114.3,2002,2026
서울,강남구,논현동,펜트힐루논현,5,23045723,1000000000,43.4,2021,2026
서울,강남구,논현동,펜트힐캐스케이드,5,20692862,890000000,43.0,2023,2025
서울,강남구,논현동,학동,1,12312257,1328000000,107.9,2005,2026
서울,강남구,논현동,한양수자인어반게이트,6,12085215,197000000,16.2,2013,2026
서울,강남구,논현동,한진로즈힐,6,19602072,1730000000,84.9,2004,2026
서울,강남구,논현동,한화꿈에그린2차,3,13039588,1320000000,104.1,2006,2026
서울,강남구,논현동,현대인텔렉스,3,11190100,1700000000,151.9,1997,2025
서울,강남구,논현동,힐타워,1,11677378,1290000000,110.5,2001,2026
서울,강남구,대치동,개포우성1,27,39106850,4750000000,127.6,1983,2026
서울,강남구,대치동,개포우성2,25,39129754,4600000000,127.8,1984,2026
서울,강남구,대치동,대우아이빌멤버스(891-26),10,9010584,320000000,35.8,2003,2026
